# Daily average weather data retrieved from meteoblue
# https://www.meteoblue.com/en/historyplus
#
date,wave,period,wind
20150609T2100,0.2,3.9,7.510442
20150609T2200,0.2,4,6.8648705
20150609T2300,0.2,3.9,10.253206
20150610T0000,0.2,3.8,8.189296
20150610T0100,0.2,3.8,6.2164044
20150610T0200,0.2,3.8,4.416231
20150610T0300,0.2,3.7,3.1516352
20150610T0400,0.2,3.5,4.854196
20150610T0500,0.2,3.7,7.2250676
20150610T0600,0.3,3.7,7.539346
20150610T0700,0.3,3.3,7.349432
20150610T0800,0.2,3.1,8.11816
20150610T0900,0.2,3.1,9.272952
20150610T1000,0.2,3.5,13.792963
20150610T1100,0.3,3.5,15.654312
20150610T1200,0.3,3.6,17.234894
20150610T1300,0.4,3.7,17.31045
20150610T1400,0.4,3.7,15.102715
20150610T1500,0.4,3.5,12.794921
20150610T1600,0.3,3.2,10.78395
20150610T1700,0.3,3,9.424183
20150610T1800,0.2,2.9,7.270084
20150610T1900,0.2,2.9,4.4407887
20150610T2000,0.2,2.8,2.9000442
20150610T2100,0.2,2.8,3.6125338
20150610T2200,0.2,2.8,1.5700558
20150610T2300,0.2,2.8,6.4002934
20150611T0000,0.1,2.8,9.346933
20150611T0100,0.2,2.9,10.963971
20150611T0200,0.2,3,13.027958
20150611T0300,0.2,3.2,13.202097
20150611T0400,0.3,3.2,14.334271
20150611T0500,0.3,3.3,16.869238
20150611T0600,0.4,3.3,17.7182
20150611T0700,0.4,3.2,13.962753
20150611T0800,0.3,2.8,2.3162825
20150611T0900,0.3,2.7,12.176496
20150611T1000,0.3,2.8,16.200558
20150611T1100,0.3,2.9,15.164993
20150611T1200,0.3,3,16.565653
20150611T1300,0.4,3.2,19.98355
20150611T1400,0.4,3.3,21.750334
20150611T1500,0.5,3.4,21.338087
20150611T1600,0.4,3.3,19.990805
20150611T1700,0.4,3.1,16.696438
20150611T1800,0.3,3,13.259633
20150611T1900,0.3,3,11.222137
20150611T2000,0.2,2.8,8.922299
20150611T2100,0.2,2.7,7.000821
20150611T2200,0.2,2.8,9.516054
20150611T2300,0.2,2.8,11.23505
20150612T0000,0.2,2.8,11.24795
20150612T0100,0.2,2.8,10.760392
20150612T0200,0.2,2.7,10.320164
20150612T0300,0.2,2.8,9.786492
20150612T0400,0.2,2.8,9.154921
20150612T0500,0.2,2.7,7.447429
20150612T0600,0.2,2.6,5.544451
20150612T0700,0.1,2.6,2.9740999
20150612T0800,0.1,2.5,4.964953
20150612T0900,0.2,2.7,11.043039
20150612T1000,0.3,3,15.765077
20150612T1100,0.3,3.2,18.85798
20150612T1200,0.4,3.2,19.435446
20150612T1300,0.5,3.2,20.066824
20150612T1400,0.5,3.2,19.803143
20150612T1500,0.6,3.3,18.773207
20150612T1600,0.5,3.3,18.112772
20150612T1700,0.5,3.4,17.789665
20150612T1800,0.4,3.4,16.972076
20150612T1900,0.3,3.3,14.819219
20150612T2000,0.3,3.1,12.128768
20150612T2100,0.2,3,11.578282
20150612T2200,0.2,3,12.681086
20150612T2300,0.2,2.9,12.949812
20150613T0000,0.2,2.8,12.116806
20150613T0100,0.2,2.7,11.121547
20150613T0200,0.2,2.7,10.320164
20150613T0300,0.2,2.7,10.006276
20150613T0400,0.2,2.7,9.485529
20150613T0500,0.2,2.6,7.2750683
20150613T0600,0.2,2.5,5.385247
20150613T0700,0.2,2.4,4.4407887
20150613T0800,0.1,2.5,5.550986
20150613T0900,0.1,2.5,9.051382
20150613T1000,0.2,2.8,16.106302
20150613T1100,0.3,3,18.848364
20150613T1200,0.4,3.1,19.876232
20150613T1300,0.5,3.1,19.641394
20150613T1400,0.5,3.2,18.438084
20150613T1500,0.5,3.5,17.22648
20150613T1600,0.5,3.5,16.70295
20150613T1700,0.4,3.5,15.610251
20150613T1800,0.4,3.3,12.473562
20150613T1900,0.3,3.2,9.210189
20150613T2000,0.3,3.2,8.654179
20150613T2100,0.2,3.2,10.532256
20150613T2200,0.2,3.1,9.143033
20150613T2300,0.2,3,7.850279
20150614T0000,0.2,3.1,7.349432
20150614T0100,0.2,3.1,7.6206484
20150614T0200,0.2,3.2,6.666623
20150614T0300,0.2,3,5.8000884
20150614T0400,0.2,3.3,6.8648705
20150614T0500,0.2,3.5,7.4279337
20150614T0600,0.2,3.3,5.108894
20150614T0700,0.2,3,1.8062669
20150614T0800,0.2,3.2,4.569534
20150614T0900,0.2,3.1,8.220222
20150614T1000,0.2,3.6,14.004231
20150614T1100,0.3,3.9,18.000345
20150614T1200,0.4,4.1,19.537764
20150614T1300,0.4,4.1,19.766499
20150614T1400,0.5,4.1,18.73261
20150614T1500,0.5,3.9,17.502054
20150614T1600,0.4,3.6,15.421002
20150614T1700,0.4,3.4,13.202097
20150614T1800,0.3,3.1,10.669044
20150614T1900,0.2,3,7.85028
20150614T2000,0.2,3,7.539346
20150614T2100,0.2,3,7.827157
20150614T2200,0.2,3,6.9227138
20150614T2300,0.2,3,5.108894
20150615T0000,0.1,3,3.920519
20150615T0100,0.1,3,2.6926236
20150615T0200,0.1,3,5.4121065
20150615T0300,0.1,3.1,4.383274
20150615T0400,0.1,2.8,3.807945
20150615T0500,0.1,2.7,1.6155742
20150615T0600,0.1,2.6,0.26926237
20150615T0700,0.1,2.7,2.3005786
20150615T0800,0.1,2.7,4.854196
20150615T0900,0.2,2.7,9.170745
20150615T1000,0.2,3.5,14.339327
20150615T1100,0.3,3.7,18.380978
20150615T1200,0.4,3.5,20.138954
20150615T1300,0.5,3.5,19.992617
20150615T1400,0.5,3.6,17.553757
20150615T1500,0.4,3.4,14.240389
20150615T1600,0.4,3.3,12.412381
20150615T1700,0.3,3.1,11.302606
20150615T1800,0.2,2.8,9.667232
20150615T1900,0.2,2.8,7.510442
20150615T2000,0.2,2.9,6.151923
20150615T2100,0.2,2.9,5.9298882
20150615T2200,0.1,3,5.385247
20150615T2300,0.1,3,5.385247
20150616T0000,0.1,2.9,2.284767
20150616T0100,0.1,2.9,0.3807945
20150616T0200,0.1,2.9,1.1423835
20150616T0300,0.1,2.9,1.5700558
20150616T0400,0.1,2.9,0.53852475
20150616T0500,0.1,2.5,2.284767
20150616T0600,0.2,2.7,3.510752
20150616T0700,0.2,2.6,3.807945
20150616T0800,0.2,2.5,3.373848
20150616T0900,0.2,2.5,4.648189
20150616T1000,0.2,2.6,6.422909
20150616T1100,0.2,2.8,9.527474
20150616T1200,0.2,2.9,13.171857
20150616T1300,0.3,2.9,17.12517
20150616T1400,0.3,3,17.781513
20150616T1500,0.3,3.2,15.538094
20150616T1600,0.3,3.2,13.13051
20150616T1700,0.3,2.9,10.760392
20150616T1800,0.2,2.7,8.220222
20150616T1900,0.2,2.7,5.8250356
20150616T2000,0.2,2.8,4.383274
20150616T2100,0.1,2.8,3.8552501
20150616T2200,0.1,2.9,2.2203944
20150616T2300,0.1,2.9,2.540216
20150617T0000,0.1,2.9,4.002873
20150617T0100,0.1,2.9,5.550986
20150617T0200,0.1,2.9,5.9785953
20150617T0300,0.1,2.5,6.462297
20150617T0400,0.1,2.6,7.510442
20150617T0500,0.1,2.6,6.462297
20150617T0600,0.1,2.6,4.601157
20150617T0700,0.2,2.7,5.544451
20150617T0800,0.2,2.8,9.170746
20150617T0900,0.2,2.9,12.412381
20150617T1000,0.2,3,12.403617
20150617T1100,0.3,3,13.840191
20150617T1200,0.3,3.1,14.475201
20150617T1300,0.3,3.1,14.649458
20150617T1400,0.3,3.1,13.025174
20150617T1500,0.2,2.8,10.723269
20150617T1600,0.2,2.7,8.364487
20150617T1700,0.2,2.8,6.4735065
20150617T1800,0.1,2.8,5.660917
20150617T1900,0.1,2.9,4.648189
20150617T2000,0.1,2.9,4.648189
20150617T2100,0.1,2.9,4.257412
20150617T2200,0.1,3.2,2.7060533
20150617T2300,0.1,3.2,1.7029647
20150618T0000,0.1,3.2,1.3463118
20150618T0100,0.1,3.1,1.4500221
20150618T0200,0.1,3.1,1.4500221
20150618T0300,0.1,3.1,1.8848366
20150618T0400,0.1,2.7,2.4233613
20150618T0500,0.1,2.7,2.154099
20150618T0600,0.1,2.8,1.1101972
20150618T0700,0.1,2.8,1.9416785
20150618T0800,0.1,2.5,6.6883383
20150618T0900,0.2,2.9,11.23505
20150618T1000,0.2,3.1,13.965349
20150618T1100,0.3,3,15.241297
20150618T1200,0.3,3,15.470289
20150618T1300,0.3,3.2,14.189385
20150618T1400,0.3,3.1,12.871192
20150618T1500,0.2,2.9,11.653182
20150618T1600,0.2,2.8,11.049603
20150618T1700,0.2,2.7,11.101972
20150618T1800,0.2,2.7,10.456259
20150618T1900,0.2,2.5,9.272952
20150618T2000,0.1,2.6,8.514824
20150618T2100,0.1,2.6,8.603765
20150618T2200,0.1,2.8,7.154479
20150618T2300,0.1,2.8,6.747696
20150619T0000,0.1,2.8,7.864121
20150619T0100,0.1,2.9,8.569991
20150619T0200,0.2,3,8.591115
20150619T0300,0.2,3.1,8.360152
20150619T0400,0.2,3.2,8.901962
20150619T0500,0.2,3.4,12.0417795
20150619T0600,0.3,4,16.265318
20150619T0700,0.4,3.8,19.868935
20150619T0800,0.5,3.2,22.926865
20150619T0900,0.6,3.2,24.773602
20150619T1000,0.7,3.1,24.449556
20150619T1100,0.7,3.1,24.1827
20150619T1200,0.7,3.2,22.926865
20150619T1300,0.6,3.4,20.562904
20150619T1400,0.5,4,17.452272
20150619T1500,0.4,3.7,14.500222
20150619T1600,0.3,3.4,11.690453
20150619T1700,0.3,3.5,11.360191
20150619T1800,0.3,3.5,11.5028925
20150619T1900,0.3,3.6,11.690453
20150619T2000,0.3,3.6,12.303846
20150619T2100,0.3,3.7,12.353832
20150619T2200,0.3,3.9,10.515032
20150619T2300,0.3,4,11.36019
20150620T0000,0.3,4.2,12.412381
20150620T0100,0.3,4.3,13.196604
20150620T0200,0.3,4.4,13.196604
20150620T0300,0.3,4.5,13.327807
20150620T0400,0.3,4.9,16.10405
20150620T0500,0.4,5.4,21.28706
20150620T0600,0.5,5.5,22.83656
20150620T0700,0.5,5.5,23.380905
20150620T0800,0.5,5.4,23.340559
20150620T0900,0.6,5.4,23.685907
20150620T1000,0.6,5.2,24.137686
20150620T1100,0.6,4.6,24.516186
20150620T1200,0.6,4.6,24.098606
20150620T1300,0.6,4.7,22.898386
20150620T1400,0.6,4.8,21.338087
20150620T1500,0.5,4.6,19.619234
20150620T1600,0.5,4.2,17.707968
20150620T1700,0.4,3.8,15.432751
20150620T1800,0.3,3.6,12.333276
20150620T1900,0.3,3.6,9.284673
20150620T2000,0.3,3.6,6.4002934
20150620T2100,0.3,3.7,4.341725
20150620T2200,0.2,3.8,3.4482408
20150620T2300,0.2,3.8,3.4482408
20150621T0000,0.2,3.8,3.373848
20150621T0100,0.2,3.8,3.662364
20150621T0200,0.2,3.8,3.5004106
20150621T0300,0.2,3.8,2.6519265
20150621T0400,0.2,3.8,3.2423484
20150621T0500,0.2,3.8,3.0700634
20150621T0600,0.1,3.8,2.7722256
20150621T0700,0.1,3.8,3.8269372
20150621T0800,0.2,3.5,6.2859936
20150621T0900,0.2,3.7,9.527474
20150621T1000,0.2,4.1,12.618037
20150621T1100,0.3,4.4,15.071477
20150621T1200,0.3,4.5,16.618092
20150621T1300,0.4,4.4,17.377335
20150621T1400,0.4,4.2,16.274231
20150621T1500,0.4,3.9,14.382238
20150621T1600,0.3,3.7,12.997314
20150621T1700,0.3,3.5,12.769398
20150621T1800,0.3,3.2,11.829171
20150621T1900,0.2,3.2,9.727045
20150621T2000,0.2,3.3,6.3090186
20150621T2100,0.2,3.4,5.622363
20150621T2200,0.2,3.6,6.2164044
20150621T2300,0.2,3.7,6.7315593
20150622T0000,0.2,3.7,7.270084
20150622T0100,0.2,3.7,8.616396
20150622T0200,0.2,3.8,9.966346
20150622T0300,0.2,3.9,9.561658
20150622T0400,0.2,4.4,12.403617
20150622T0500,0.3,4.6,14.432564
20150622T0600,0.3,4.8,15.250807
20150622T0700,0.3,5.2,16.184885
20150622T0800,0.4,5.6,17.913538
20150622T0900,0.4,5.9,19.276253
20150622T1000,0.5,6,19.134686
20150622T1100,0.5,6.2,20.311024
20150622T1200,0.6,6.3,21.6568
20150622T1300,0.6,6.2,22.246351
20150622T1400,0.6,6,21.20345
20150622T1500,0.6,5.7,18.896385
20150622T1600,0.6,5.5,18.311821
20150622T1700,0.5,5.3,19.170649
20150622T1800,0.5,5.1,18.664759
20150622T1900,0.5,5,17.822239
20150622T2000,0.5,4.7,16.140028
20150622T2100,0.4,4.6,13.607743
20150622T2200,0.4,4.5,9.929906
20150622T2300,0.4,4.6,10.320163
20150623T0000,0.4,4.7,10.556321
20150623T0100,0.4,4.7,10.78395
20150623T0200,0.3,4.7,11.62827
20150623T0300,0.3,4.9,14.107394
20150623T0400,0.4,5.5,19.100554
20150623T0500,0.5,6.1,23.512323
20150623T0600,0.6,5.6,25.241821
20150623T0700,0.7,4.7,26.875029
20150623T0800,0.8,4,27.280676
20150623T0900,0.9,3.7,27.060532
20150623T1000,0.8,4.5,25.709972
20150623T1100,0.8,4.6,25.000834
20150623T1200,0.8,5.3,24.666552
20150623T1300,0.7,5.6,24.382746
20150623T1400,0.7,5.6,23.001059
20150623T1500,0.7,5.4,20.352032
20150623T1600,0.6,5.2,17.854753
20150623T1700,0.6,5.3,18.563488
20150623T1800,0.6,5.3,18.674467
20150623T1900,0.5,5.3,18.062668
20150623T2000,0.5,5.1,17.343925
20150623T2100,0.5,5,16.85849
20150623T2200,0.5,4.9,14.450135
20150623T2300,0.4,4.9,14.462673
20150624T0000,0.4,4.8,13.973134
20150624T0100,0.4,4.8,13.4873295
20150624T0200,0.4,4.8,12.769398
20150624T0300,0.4,5,13.861128
20150624T0400,0.4,5.5,16.513052
20150624T0500,0.5,6.3,21.081715
20150624T0600,0.6,6.2,22.677263
20150624T0700,0.7,5.5,23.181599
20150624T0800,0.8,5.3,23.461391
20150624T0900,0.8,5.2,23.005785
20150624T1000,0.7,5.7,19.125212
20150624T1100,0.6,5.6,18.840672
20150624T1200,0.6,5.5,18.905977
20150624T1300,0.6,5.5,18.951939
20150624T1400,0.5,5.3,18.404629
20150624T1500,0.5,4.9,16.356441
20150624T1600,0.4,4.4,13.980914
20150624T1700,0.4,4.3,13.414563
20150624T1800,0.4,4.3,12.935808
20150624T1900,0.3,4.3,12.726741
20150624T2000,0.3,4.2,12.871192
20150624T2100,0.3,4.2,13.368543
20150624T2200,0.3,4.1,13.027958
20150624T2300,0.3,4.2,13.368544
20150625T0000,0.3,4.1,12.969394
20150625T0100,0.3,4.1,13.473884
20150625T0200,0.3,4.1,13.196604
20150625T0300,0.3,4.4,13.14982
20150625T0400,0.4,4.9,14.907022
20150625T0500,0.5,5.4,19.147943
20150625T0600,0.6,5.4,20.352032
20150625T0700,0.6,5,21.750334
20150625T0800,0.7,4.6,24.014217
20150625T0900,0.8,4.4,24.94858
20150625T1000,0.8,4.5,23.005785
20150625T1100,0.7,4.6,22.850843
20150625T1200,0.7,4.6,22.804789
20150625T1300,0.7,4.8,22.350397
20150625T1400,0.6,4.9,20.865662
20150625T1500,0.6,4.7,18.73261
20150625T1600,0.5,4.5,16.946424
20150625T1700,0.5,4.4,16.791697
20150625T1800,0.4,4.5,16.589708
20150625T1900,0.4,4.5,16.644247
20150625T2000,0.4,4.6,16.26532
20150625T2100,0.4,4.6,16.23632
20150625T2200,0.4,4.4,14.273446
20150625T2300,0.4,4.5,14.273446
20150626T0000,0.4,4.6,14.024924
20150626T0100,0.4,4.6,13.506131
20150626T0200,0.4,4.7,12.70108
20150626T0300,0.4,4.8,12.224037
20150626T0400,0.4,5.2,13.91073
20150626T0500,0.4,5.7,16.504267
20150626T0600,0.5,5.8,17.879103
20150626T0700,0.6,5.8,18.693867
20150626T0800,0.6,5.6,19.043531
20150626T0900,0.6,5.4,19.231064
20150626T1000,0.6,5.4,17.913538
20150626T1100,0.6,5.2,17.17379
20150626T1200,0.5,5.1,17.251715
20150626T1300,0.5,4.8,17.601194
20150626T1400,0.5,4.6,17.253815
20150626T1500,0.5,4.4,16.352009
20150626T1600,0.4,4.2,14.572543
20150626T1700,0.4,4.2,13.45773
20150626T1800,0.4,4.1,12.525765
20150626T1900,0.4,4,12.056822
20150626T2000,0.3,4.1,12.056822
20150626T2100,0.3,4.2,11.823041
20150626T2200,0.3,4.2,11.8597765
20150626T2300,0.3,4.2,11.449193
20150627T0000,0.3,4.2,10.68941
20150627T0100,0.3,4.2,10.1358595
20150627T0200,0.3,4.2,9.37791
20150627T0300,0.3,4.2,8.455009
20150627T0400,0.3,4.2,7.766714
20150627T0500,0.3,4.5,9.801299
20150627T0600,0.3,4.9,11.810769
20150627T0700,0.4,5.2,14.094542
20150627T0800,0.5,5.1,16.238552
20150627T0900,0.5,4.9,16.997686
20150627T1000,0.5,4.9,15.025709
20150627T1100,0.5,4.5,15.451532
20150627T1200,0.5,4.5,15.612575
20150627T1300,0.4,4.2,14.594914
20150627T1400,0.4,4.1,13.761388
20150627T1500,0.4,3.8,13.495392
20150627T1600,0.3,3.8,12.167561
20150627T1700,0.3,3.7,11.06927
20150627T1800,0.3,3.7,10.139436
20150627T1900,0.3,3.7,9.485529
20150627T2000,0.3,3.8,8.901962
20150627T2100,0.3,3.9,8.351475
20150627T2200,0.3,4.1,7.1290984
20150627T2300,0.3,4.2,7.314823
20150628T0000,0.3,4.3,8.455009
20150628T0100,0.3,4.3,9.366305
20150628T0200,0.3,4.3,10.235512
20150628T0300,0.3,4.4,10.121543
20150628T0400,0.3,4.6,10.963971
20150628T0500,0.3,4.8,13.259633
20150628T0600,0.4,5,14.831445
20150628T0700,0.4,5,16.748465
20150628T0800,0.5,5.1,18.32765
20150628T0900,0.6,5,19.919956
20150628T1000,0.6,4.7,19.854334
20150628T1100,0.6,4.6,19.950869
20150628T1200,0.6,4.7,19.304441
20150628T1300,0.6,4.7,17.96204
20150628T1400,0.5,4.4,15.310116
20150628T1500,0.4,3.7,11.600177
20150628T1600,0.3,3.5,9.284672
20150628T1700,0.3,3.5,7.9238205
20150628T1800,0.2,3.6,7.0059977
20150628T1900,0.2,3.6,6.8171782
20150628T2000,0.2,3.7,6.9227138
20150628T2100,0.2,3.8,7.3936915
20150628T2200,0.2,4,6.0208898
20150628T2300,0.2,4,6.8648705
20150629T0000,0.2,3.6,9.031334
20150629T0100,0.2,3.6,9.760529
20150629T0200,0.2,3.6,10.117962
20150629T0300,0.2,3.6,9.886001
20150629T0400,0.2,3.7,10.235512
20150629T0500,0.2,3.8,11.810769
20150629T0600,0.2,3.9,13.615733
20150629T0700,0.3,3.9,16.164715
20150629T0800,0.4,3.7,18.547857
20150629T0900,0.5,3.5,20.401844
20150629T1000,0.5,3.4,20.180311
20150629T1100,0.5,3.5,20.252039
20150629T1200,0.5,3.5,19.134686
20150629T1300,0.4,3.7,16.75496
20150629T1400,0.4,3.5,14.094542
20150629T1500,0.3,3.1,11.23505
20150629T1600,0.2,3,8.032868
20150629T1700,0.2,3,6.050919
20150629T1800,0.2,3.1,5.179365
20150629T1900,0.2,3.1,4.854196
20150629T2000,0.2,3.2,4.7024655
20150629T2100,0.1,3.2,4.308198
20150629T2200,0.1,3.4,2.1708624
20150629T2300,0.1,3.4,2.4824765
20150630T0000,0.1,3.4,3.373848
20150630T0100,0.1,3.4,4.4570856
20150630T0200,0.1,3.4,4.4814186
20150630T0300,0.1,3.3,3.6225545
20150630T0400,0.1,3.3,2.9125178
20150630T0500,0.1,3.3,2.6926236
20150630T0600,0.1,3.3,2.9125178
20150630T0700,0.1,3.1,3.8269372
20150630T0800,0.1,2.8,5.172361
20150630T0900,0.1,2.9,6.666623
20150630T1000,0.1,2.9,9.158879
20150630T1100,0.2,3,10.652041
20150630T1200,0.2,3.2,12.551786
20150630T1300,0.2,3.3,14.354488
20150630T1400,0.2,3.4,14.708726
20150630T1500,0.2,3.3,13.900304
20150630T1600,0.2,3.2,12.432809
20150630T1700,0.2,2.9,11.170333
20150630T1800,0.2,2.7,9.542683
20150630T1900,0.2,2.7,8.100278
20150630T2000,0.2,2.7,8.189296
20150630T2100,0.1,2.7,7.6015964
20150630T2200,0.1,2.8,7.000821
20150630T2300,0.1,2.8,5.8000884
20150701T0000,0.1,2.8,4.5853724
20150701T0100,0.1,2.8,4.074679
20150701T0200,0.1,2.8,5.550986
20150701T0300,0.1,2.6,5.7055674
20150701T0400,0.1,2.6,5.654509
20150701T0500,0.1,2.7,5.756171
20150701T0600,0.1,2.7,5.2901664
20150701T0700,0.2,2.7,5.108894
20150701T0800,0.2,2.7,5.310684
20150701T0900,0.2,2.6,5.9115205
20150701T1000,0.1,2.7,8.202564
20150701T1100,0.2,2.9,13.086263
20150701T1200,0.2,3.2,15.993367
20150701T1300,0.3,3.4,17.2874
20150701T1400,0.4,3.6,16.633356
20150701T1500,0.3,3.5,14.151012
20150701T1600,0.3,3.2,11.951125
20150701T1700,0.3,3.1,10.053263
20150701T1800,0.2,3.1,6.736942
20150701T1900,0.2,3.3,2.9618862
20150701T2000,0.2,3.5,2.8111815
20150701T2100,0.2,3.6,4.2060127
20150701T2200,0.2,4,4.2060127
20150701T2300,0.2,4,2.284767
20150702T0000,0.2,4.1,0.3807945
20150702T0100,0.1,4.1,3.2423484
20150702T0200,0.1,4.1,6.2454944
20150702T0300,0.2,3.7,6.2164044
20150702T0400,0.2,3.9,8.176004
20150702T0500,0.3,4.1,8.8815775
20150702T0600,0.3,4.1,8.364487
20150702T0700,0.3,3.6,7.245109
20150702T0800,0.2,3.3,9.154921
20150702T0900,0.3,3.4,13.848045
20150702T1000,0.3,3.6,16.034115
20150702T1100,0.3,3.8,17.716154
20150702T1200,0.3,3.8,17.553757
20150702T1300,0.3,3.8,16.21174
20150702T1400,0.3,3.6,14.17149
20150702T1500,0.3,3.2,12.176496
20150702T1600,0.2,3,10.082068
20150702T1700,0.2,3,8.514823
20150702T1800,0.2,3,7.245109
20150702T1900,0.2,3,5.2281294
20150702T2000,0.2,3.1,4.0479007
20150702T2100,0.1,3.1,4.816712
20150702T2200,0.1,3.4,5.880779
20150702T2300,0.1,3.4,6.0208898
20150703T0000,0.1,3.4,5.4121065
20150703T0100,0.1,3.4,5.544451
20150703T0200,0.1,3.4,5.8250356
20150703T0300,0.1,3.1,4.710168
20150703T0400,0.1,3,6.0208898
20150703T0500,0.2,3.3,8.450721
20150703T0600,0.3,3.5,10.404124
20150703T0700,0.3,3.4,10.139436
20150703T0800,0.3,3.2,9.801299
20150703T0900,0.3,3,9.886001
20150703T1000,0.3,2.9,8.950695
20150703T1100,0.2,2.8,12.447379
20150703T1200,0.2,2.9,15.758176
20150703T1300,0.3,3,17.650553
20150703T1400,0.3,3,17.004082
20150703T1500,0.3,3,14.270906
20150703T1600,0.3,2.9,12.092848
20150703T1700,0.2,2.8,9.801298
20150703T1800,0.2,2.7,7.6206484
20150703T1900,0.2,2.7,6.666623
20150703T2000,0.1,2.7,5.9115205
20150703T2100,0.1,2.7,5.654509
20150703T2200,0.1,3,7.447429
20150703T2300,0.1,2.7,7.7010922
20150704T0000,0.1,2.5,9.031334
20150704T0100,0.1,2.6,11.157344
20150704T0200,0.2,2.8,12.927399
20150704T0300,0.2,2.9,14.550138
20150704T0400,0.2,3.1,16.26532
20150704T0500,0.3,3.2,18.420378
20150704T0600,0.4,3.3,18.311821
20150704T0700,0.4,3.4,18.430218
20150704T0800,0.4,3.2,18.819496
20150704T0900,0.4,3.1,16.95498
20150704T1000,0.4,3,12.6438675
20150704T1100,0.3,2.8,11.730696
20150704T1200,0.3,2.7,14.475201
20150704T1300,0.3,2.7,15.535761
20150704T1400,0.3,2.7,15.052223
20150704T1500,0.2,2.6,12.386068
20150704T1600,0.2,2.5,8.68345
20150704T1700,0.2,2.4,5.3650146
20150704T1800,0.1,2.4,4.002873
20150704T1900,0.1,2.4,4.0389357
20150704T2000,0.1,2.4,5.172361
20150704T2100,0.1,2.4,7.000822
20150704T2200,0.1,2.6,7.715201
20150704T2300,0,2.6,8.770681
20150705T0000,0,2.6,9.458739
20150705T0100,0,2.6,9.190489
20150705T0200,0,2.6,9.083365
20150705T0300,0.1,2.2,9.404931
20150705T0400,0.2,2.7,11.5028925
20150705T0500,0.2,2.9,13.761388
20150705T0600,0.3,2.9,14.490218
20150705T0700,0.3,2.9,14.432564
20150705T0800,0.3,2.8,15.310116
20150705T0900,0.4,2.8,16.031855
20150705T1000,0.4,2.8,15.317219
20150705T1100,0.4,2.8,16.01602
20150705T1200,0.4,2.8,16.618092
20150705T1300,0.4,2.8,17.62589
20150705T1400,0.3,2.8,15.91156
20150705T1500,0.3,2.8,12.70108
20150705T1600,0.2,2.5,9.667232
20150705T1700,0.2,2.5,4.648189
20150705T1800,0.2,2.5,0.97083926
20150705T1900,0.1,2.5,5.172361
20150705T2000,0.1,2.5,7.447428
20150705T2100,0.1,2.4,8.100279
20150705T2200,0.1,2.5,7.021503
20150705T2300,0.1,2.5,6.1988854
20150706T0000,0.1,2.5,6.1401267
20150706T0100,0.1,2.4,7.2250676
20150706T0200,0.1,2.4,7.951222
20150706T0300,0.1,2.1,7.951222
20150706T0400,0.1,2.4,9.633424
20150706T0500,0.1,2.5,10.963971
20150706T0600,0.2,2.7,11.761558
20150706T0700,0.2,2.7,12.726741
20150706T0800,0.2,2.7,14.066219
20150706T0900,0.2,2.8,15.54276
20150706T1000,0.2,2.9,15.350317
20150706T1100,0.3,2.9,17.22648
20150706T1200,0.3,3.1,17.828342
20150706T1300,0.3,3.3,18.317759
20150706T1400,0.4,3.5,18.102762
20150706T1500,0.3,3.5,17.302073
20150706T1600,0.3,3.5,15.838488
20150706T1700,0.3,3.4,14.95558
20150706T1800,0.3,3.3,14.209808
20150706T1900,0.3,3.3,13.292401
20150706T2000,0.3,3.3,12.969394
20150706T2100,0.2,3.3,12.70108
20150706T2200,0.2,3.3,9.693445
20150706T2300,0.2,3.4,10.23197
20150707T0000,0.2,3.5,10.23197
20150707T0100,0.2,3.6,10.77386
20150707T0200,0.2,3.6,11.312223
20150707T0300,0.2,3.5,11.62827
20150707T0400,0.2,3.7,14.987058
20150707T0500,0.3,4.3,18.93663
20150707T0600,0.3,4.7,20.387625
20150707T0700,0.4,5,21.661818
20150707T0800,0.5,5.2,21.974184
20150707T0900,0.5,5.3,21.974184
20150707T1000,0.5,5.2,20.252039
20150707T1100,0.5,5.2,19.641394
20150707T1200,0.5,5.2,19.641394
20150707T1300,0.5,5.2,19.39063
20150707T1400,0.5,5.2,19.200878
20150707T1500,0.5,4.9,18.56544
20150707T1600,0.4,4.7,17.050922
20150707T1700,0.4,4.3,15.317219
20150707T1800,0.4,4,13.262367
20150707T1900,0.3,3.9,11.578282
20150707T2000,0.3,3.8,10.587183
20150707T2100,0.3,3.9,9.610818
20150707T2200,0.3,4,6.1988854
20150707T2300,0.2,4,4.7024655
20150708T0000,0.2,4,5.9115205
20150708T0100,0.2,3.9,8.100279
20150708T0200,0.2,3.9,9.366305
20150708T0300,0.2,3.9,9.874993
20150708T0400,0.2,4.1,11.205974
20150708T0500,0.2,4.1,11.423834
20150708T0600,0.2,4.1,10.987092
20150708T0700,0.2,3.7,10.253206
20150708T0800,0.2,3.4,9.190489
20150708T0900,0.2,3.3,8.766548
20150708T1000,0.2,3.4,8.316678
20150708T1100,0.2,3.5,8.294854
20150708T1200,0.2,3.4,9.146997
20150708T1300,0.2,3.4,9.907977
20150708T1400,0.2,3.4,10.487414
20150708T1500,0.2,3.4,10.473578
20150708T1600,0.2,3.4,9.727045
20150708T1700,0.2,3.4,8.514823
20150708T1800,0.2,3.5,7.95578
20150708T1900,0.2,3.5,7.7105002
20150708T2000,0.2,3.5,6.880694
20150708T2100,0.2,3.5,5.602987
20150708T2200,0.2,3.7,1.9416785
